GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
31003,050,31,003,99999,999,,,Antelope County,6685,3284,7452,3346,6685,7452
31005,050,31,005,99999,999,,,Arthur County,460,254,444,273,460,444
31009,050,31,009,99999,999,,,Blaine County,478,326,583,333,478,583
31011,050,31,011,99999,999,,,Boone County,5505,2649,6259,2733,5505,6259
31015,050,31,015,99999,999,,,Boyd County,2099,1390,2438,1406,2099,2438
31017,050,31,017,99999,999,,,Brown County,3145,1865,3525,1916,3145,3525
31021,050,31,021,99999,999,,,Burt County,6858,3467,7791,3723,6858,7791
31027,050,31,027,99999,999,,,Cedar County,8852,4148,9615,4200,8852,9615
31029,050,31,029,99999,999,,,Chase County,3966,1946,4068,1927,3966,4068
31031,050,31,031,99999,999,,,Cherry County,5713,3157,6148,3220,5713,6148
31035,050,31,035,25580,999,,,Clay County,6542,3001,7039,3066,6542,7039
31037,050,31,037,99999,999,,,Colfax County,10515,4097,10441,4088,10515,10441
31039,050,31,039,99999,999,,,Cuming County,9139,4204,10203,4283,9139,10203
31047,050,31,047,30420,999,,,Dawson County,24326,10123,24365,9805,24326,24365
31049,050,31,049,99999,999,,,Deuel County,1941,1044,2098,1032,1941,2098
31053,050,31,053,23340,420,,,Dodge County,36691,16584,36160,15468,36691,36160
31055,050,31,055,36540,420,,,Douglas County,517110,219580,463585,192672,517110,463585
31057,050,31,057,99999,999,,,Dundy County,2008,1125,2292,1196,2008,2292
31059,050,31,059,99999,999,,,Fillmore County,5890,2913,6634,2990,5890,6634
31067,050,31,067,13100,999,,,Gage County,22311,10446,22993,10030,22311,22993
31069,050,31,069,99999,999,,,Garden County,2057,1314,2292,1298,2057,2292
31075,050,31,075,99999,999,,,Grant County,614,391,747,449,614,747
31079,050,31,079,24260,999,,,Hall County,58607,23549,53534,21574,58607,53534
31083,050,31,083,99999,999,,,Harlan County,3423,2375,3786,2327,3423,3786
31087,050,31,087,99999,999,,,Hitchcock County,2908,1763,3111,1675,2908,3111
31089,050,31,089,99999,999,,,Holt County,10435,5215,11551,5281,10435,11551
31091,050,31,091,99999,999,,,Hooker County,736,431,783,440,736,783
31093,050,31,093,24260,999,,,Howard County,6274,2951,6567,2782,6274,6567
31095,050,31,095,99999,999,,,Jefferson County,7547,3918,8333,3942,7547,8333
31101,050,31,101,99999,999,,,Keith County,8368,5424,8875,5178,8368,8875
31103,050,31,103,99999,999,,,Keya Paha County,824,549,983,548,824,983
31107,050,31,107,99999,999,,,Knox County,8701,4788,9374,4773,8701,9374
31109,050,31,109,30700,999,,,Lancaster County,285407,120875,250291,104217,285407,250291
31111,050,31,111,35820,999,,,Lincoln County,36288,16583,34632,15438,36288,34632
31113,050,31,113,35820,999,,,Logan County,763,395,774,386,763,774
31117,050,31,117,35820,999,,,McPherson County,539,283,533,283,539,533
31119,050,31,119,35740,999,,,Madison County,34876,15014,35226,14432,34876,35226
31123,050,31,123,99999,999,,,Morrill County,5042,2442,5440,2460,5042,5440
31125,050,31,125,99999,999,,,Nance County,3735,1801,4038,1787,3735,4038
31127,050,31,127,99999,999,,,Nemaha County,7248,3498,7576,3439,7248,7576
31131,050,31,131,99999,999,,,Otoe County,15740,7025,15396,6567,15740,15396
31135,050,31,135,99999,999,,,Perkins County,2970,1450,3200,1444,2970,3200
31137,050,31,137,99999,999,,,Phelps County,9188,4175,9747,4191,9188,9747
31139,050,31,139,35740,999,,,Pierce County,7266,3222,7857,3247,7266,7857
31143,050,31,143,99999,999,,,Polk County,5406,2731,5639,2717,5406,5639
31145,050,31,145,99999,999,,,Red Willow County,11055,5267,11448,5278,11055,11448
31147,050,31,147,99999,999,,,Richardson County,8363,4393,9531,4560,8363,9531
31151,050,31,151,99999,999,,,Saline County,14200,5762,13843,5611,14200,13843
31153,050,31,153,36540,420,,,Sarpy County,158840,61938,122595,44981,158840,122595
31155,050,31,155,36540,420,,,Saunders County,20780,9221,19830,8266,20780,19830
31157,050,31,157,42420,999,,,Scotts Bluff County,36970,16408,36951,16119,36970,36951
31161,050,31,161,99999,999,,,Sheridan County,5469,2936,6198,3013,5469,6198
31163,050,31,163,99999,999,,,Sherman County,3152,1941,3318,1839,3152,3318
31167,050,31,167,35740,999,,,Stanton County,6129,2633,6455,2452,6129,6455
31169,050,31,169,99999,999,,,Thayer County,5228,2731,6055,2828,5228,6055
31171,050,31,171,99999,999,,,Thomas County,647,402,729,446,647,729
31175,050,31,175,99999,999,,,Valley County,4260,2273,4647,2273,4260,4647
31177,050,31,177,36540,420,,,Washington County,20234,8301,18780,7408,20234,18780
31181,050,31,181,99999,999,,,Webster County,3812,1912,4061,1972,3812,4061
31019,050,31,019,28260,999,,,Buffalo County,46102,19064,42259,16830,46102,42259
