GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
44001,050,44,001,39300,148,,,Bristol County,49875,20850,50648,19881,49875,50648
44005,050,44,005,39300,148,,,Newport County,82888,41796,85433,39561,82888,85433
44009,050,44,009,39300,148,,,Washington County,126979,62206,123546,56816,126979,123546
44007,050,44,007,39300,148,,,Providence County,626667,264835,621602,253214,626667,621602
44003,050,44,003,39300,148,,,Kent County,166158,73701,167090,70365,166158,167090
