GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
13145,050,13,145,17980,194,,,Harris County,32024,13397,23695,10288,32024,23695
13147,050,13,147,99999,999,,,Hart County,25213,13007,22997,11111,25213,22997
13151,050,13,151,12060,122,,,Henry County,203922,76533,119341,43166,203922,119341
13153,050,13,153,47580,356,,,Houston County,139900,58325,110765,44509,139900,110765
13155,050,13,155,22340,999,,,Irwin County,9538,4033,9931,4149,9538,9931
13157,050,13,157,99999,999,,,Jackson County,60485,23752,41589,16226,60485,41589
13159,050,13,159,12060,122,,,Jasper County,13900,6153,11426,4806,13900,11426
13161,050,13,161,99999,999,,,Jeff Davis County,15068,6488,12684,5581,15068,12684
13167,050,13,167,20140,999,,,Johnson County,9980,4120,8560,3634,9980,8560
13169,050,13,169,31420,356,,,Jones County,28669,11688,23639,9272,28669,23639
13173,050,13,173,46660,999,,,Lanier County,10078,4249,7241,3011,10078,7241
13175,050,13,175,20140,999,,,Laurens County,48434,21368,44874,19687,48434,44874
13179,050,13,179,25980,496,,,Liberty County,63453,26731,61610,21977,63453,61610
13181,050,13,181,99999,999,,,Lincoln County,7996,4786,8348,4514,7996,8348
13183,050,13,183,25980,496,,,Long County,14464,6039,10304,4232,14464,10304
13185,050,13,185,46660,999,,,Lowndes County,109233,43921,92115,36551,109233,92115
13187,050,13,187,99999,999,,,Lumpkin County,29966,12925,21016,8263,29966,21016
13191,050,13,191,15260,999,,,McIntosh County,14333,9220,10847,5735,14333,10847
13193,050,13,193,99999,999,,,Macon County,14740,6136,14074,5495,14740,14074
13195,050,13,195,12020,999,,,Madison County,28120,11784,25730,10520,28120,25730
13197,050,13,197,17980,194,,,Marion County,8742,4156,7144,3130,8742,7144
13199,050,13,199,12060,122,,,Meriwether County,21992,9957,22534,9211,21992,22534
13201,050,13,201,99999,999,,,Miller County,6125,2791,6383,2770,6125,6383
13205,050,13,205,99999,999,,,Mitchell County,23498,8996,23932,8880,23498,23932
13207,050,13,207,31420,356,,,Monroe County,26424,10710,21757,8425,26424,21757
13211,050,13,211,99999,999,,,Morgan County,17868,7472,15457,6128,17868,15457
13213,050,13,213,19140,999,,,Murray County,39628,15979,36506,14320,39628,36506
13215,050,13,215,17980,194,,,Muscogee County,189885,82690,186291,76182,189885,186291
13219,050,13,219,12020,999,,,Oconee County,32808,12383,26225,9528,32808,26225
13223,050,13,223,12060,122,,,Paulding County,142324,52130,81678,29274,142324,81678
13225,050,13,225,22980,356,,,Peach County,27695,11050,23668,9093,27695,23668
13227,050,13,227,12060,122,,,Pickens County,29431,13692,22983,10687,29431,22983
13229,050,13,229,48180,999,,,Pierce County,18758,7986,15636,6719,18758,15636
13231,050,13,231,12060,122,,,Pike County,17869,6820,13688,5068,17869,13688
13233,050,13,233,16340,122,,,Polk County,41475,16908,38127,15059,41475,38127
13235,050,13,235,99999,999,,,Pulaski County,12010,5151,9588,3944,12010,9588
13237,050,13,237,99999,999,,,Putnam County,21218,12804,18812,10319,21218,18812
13239,050,13,239,21640,999,,,Quitman County,2513,2047,2598,1773,2513,2598
13241,050,13,241,99999,999,,,Rabun County,16276,12313,15050,10210,16276,15050
13243,050,13,243,99999,999,,,Randolph County,7719,4153,7791,3402,7719,7791
13245,050,13,245,12260,999,,,Richmond County,200549,86331,199775,82312,200549,199775
13249,050,13,249,11140,999,,,Schley County,5010,2208,3766,1612,5010,3766
13251,050,13,251,99999,999,,,Screven County,14593,6739,15374,6853,14593,15374
13255,050,13,255,12060,122,,,Spalding County,64073,26777,58417,23001,64073,58417
13257,050,13,257,45740,999,,,Stephens County,26175,12662,25435,11652,26175,25435
13259,050,13,259,99999,999,,,Stewart County,6058,2383,5252,2354,6058,5252
13261,050,13,261,11140,999,,,Sumter County,32819,13909,33200,13700,32819,33200
13263,050,13,263,99999,999,,,Talbot County,6865,3399,6498,2871,6865,6498
13265,050,13,265,99999,999,,,Taliaferro County,1717,1015,2077,1085,1717,2077
13269,050,13,269,99999,999,,,Taylor County,8906,4563,8815,3978,8906,8815
13271,050,13,271,99999,999,,,Telfair County,16500,7297,11794,5083,16500,11794
13275,050,13,275,45620,999,,,Thomas County,44720,20177,42737,18285,44720,42737
13279,050,13,279,47080,999,,,Toombs County,27223,12144,26067,11371,27223,26067
13281,050,13,281,99999,999,,,Towns County,10471,7731,9319,6282,10471,9319
13283,050,13,283,99999,999,,,Treutlen County,6885,2992,6854,2865,6885,6854
13285,050,13,285,29300,122,,,Troup County,67044,28046,58779,23824,67044,58779
13287,050,13,287,99999,999,,,Turner County,8930,3841,9504,3916,8930,9504
13289,050,13,289,31420,356,,,Twiggs County,9023,4235,10590,4291,9023,10590
13293,050,13,293,45580,122,,,Upson County,27153,12161,27597,11616,27153,27597
13301,050,13,301,99999,999,,,Warren County,5834,2985,6336,2767,5834,6336
13303,050,13,303,99999,999,,,Washington County,21187,9047,21176,8327,21187,21176
13305,050,13,305,27700,999,,,Wayne County,30099,12199,26565,10827,30099,26565
13309,050,13,309,99999,999,,,Wheeler County,7421,2625,6179,2447,7421,6179
13311,050,13,311,99999,999,,,White County,27144,16062,19944,9454,27144,19944
13313,050,13,313,19140,999,,,Whitfield County,102599,39899,83525,30722,102599,83525
13315,050,13,315,99999,999,,,Wilcox County,9255,3510,8577,3320,9255,8577
13317,050,13,317,99999,999,,,Wilkes County,10593,5158,10687,5022,10593,10687
13319,050,13,319,99999,999,,,Wilkinson County,9563,4487,10220,4449,9563,10220
13321,050,13,321,10500,999,,,Worth County,21679,9251,21967,9086,21679,21967
13069,050,13,069,20060,999,,,Coffee County,42356,17061,37413,15610,42356,37413
13079,050,13,079,31420,356,,,Crawford County,12630,5292,12495,4872,12630,12495
13119,050,13,119,99999,999,,,Franklin County,22084,10553,20285,9303,22084,20285
13143,050,13,143,12060,122,,,Haralson County,28780,12287,25690,10719,28780,25690
13163,050,13,163,99999,999,,,Jefferson County,16930,7298,17266,7221,16930,17266
13165,050,13,165,99999,999,,,Jenkins County,8340,4221,8575,3907,8340,8575
13217,050,13,217,12060,122,,,Newton County,99958,38342,62001,23033,99958,62001
13221,050,13,221,12020,999,,,Oglethorpe County,14899,6484,12635,5368,14899,12635
13253,050,13,253,99999,999,,,Seminole County,8729,4797,9369,4742,8729,9369
13267,050,13,267,99999,999,,,Tattnall County,25520,9966,22305,8578,25520,22305
13273,050,13,273,10500,999,,,Terrell County,9315,4080,10970,4460,9315,10970
13291,050,13,291,99999,999,,,Union County,21356,14052,17289,10001,21356,17289
13297,050,13,297,12060,122,,,Walton County,83768,32435,60687,22500,83768,60687
13011,050,13,011,99999,999,,,Banks County,18395,7595,14422,5808,18395,14422
13027,050,13,027,46660,999,,,Brooks County,16243,7706,16450,7118,16243,16450
13037,050,13,037,99999,999,,,Calhoun County,6694,2409,6320,2305,6694,6320
13039,050,13,039,41220,999,,,Camden County,50513,21114,43664,16958,50513,43664
13043,050,13,043,99999,999,,,Candler County,10998,4761,9577,3893,10998,9577
13053,050,13,053,17980,194,,,Chattahoochee County,11267,3376,14882,3316,11267,14882
13061,050,13,061,99999,999,,,Clay County,3183,2102,3357,1925,3183,3357
13063,050,13,063,12060,122,,,Clayton County,259424,104705,236517,86461,259424,236517
13071,050,13,071,34220,999,,,Colquitt County,45498,18311,42053,17554,45498,42053
13085,050,13,085,12060,122,,,Dawson County,22330,10425,15999,7163,22330,15999
13101,050,13,101,46660,999,,,Echols County,4034,1558,3754,1482,4034,3754
13105,050,13,105,99999,999,,,Elbert County,20166,9583,20511,9136,20166,20511
13121,050,13,121,12060,122,,,Fulton County,920581,437105,816006,348632,920581,816006
13149,050,13,149,12060,122,,,Heard County,11834,5148,11012,4512,11834,11012
13171,050,13,171,12060,122,,,Lamar County,18317,7474,15912,6145,18317,15912
13177,050,13,177,10500,999,,,Lee County,28298,10276,24757,8813,28298,24757
13189,050,13,189,12260,999,,,McDuffie County,21875,9319,21231,8916,21875,21231
13209,050,13,209,47080,999,,,Montgomery County,9123,3921,8270,3492,9123,8270
13247,050,13,247,12060,122,,,Rockdale County,85215,33272,70111,25082,85215,70111
13277,050,13,277,45700,999,,,Tift County,40118,16434,38407,15411,40118,38407
13295,050,13,295,16860,174,,,Walker County,68756,30100,61053,25577,68756,61053
13299,050,13,299,48180,999,,,Ware County,36312,16326,35483,15831,36312,35483
13307,050,13,307,99999,999,,,Webster County,2799,1523,2390,1115,2799,2390
