GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
05081,050,05,081,99999,999,,,Little River County,13171,6460,13628,6435,13171,13628
05083,050,05,083,99999,999,,,Logan County,22353,10108,22486,9942,22353,22486
05085,050,05,085,30780,340,,,Lonoke County,68356,27239,52828,20749,68356,52828
05087,050,05,087,22220,999,,,Madison County,15717,7481,14243,6537,15717,14243
05089,050,05,089,99999,999,,,Marion County,16653,9354,16140,8235,16653,16140
05091,050,05,091,45500,999,,,Miller County,43462,19281,40443,17727,43462,40443
05093,050,05,093,14180,999,,,Mississippi County,46480,20459,51979,22310,46480,51979
05095,050,05,095,99999,999,,,Monroe County,8149,4455,10254,5067,8149,10254
05097,050,05,097,99999,999,,,Montgomery County,9487,5763,9245,5048,9487,9245
05099,050,05,099,26260,999,,,Nevada County,8997,4563,9955,4751,8997,9955
05101,050,05,101,25460,999,,,Newton County,8330,4664,8608,4316,8330,8608
05103,050,05,103,15780,999,,,Ouachita County,26120,13121,28790,13450,26120,28790
05105,050,05,105,30780,340,,,Perry County,10445,4907,10209,4702,10445,10209
05107,050,05,107,25760,999,,,Phillips County,21757,10126,26445,10859,21757,26445
05109,050,05,109,99999,999,,,Pike County,11291,5580,11303,5536,11291,11303
05111,050,05,111,27860,308,,,Poinsett County,24583,10923,25614,11051,24583,25614
05113,050,05,113,99999,999,,,Polk County,20662,10002,20229,9236,20662,20229
05115,050,05,115,40780,999,,,Pope County,61754,25551,54469,22851,61754,54469
05117,050,05,117,99999,999,,,Prairie County,8715,4503,9539,4790,8715,9539
05119,050,05,119,30780,340,,,Pulaski County,382748,175555,361474,161135,382748,361474
05121,050,05,121,99999,999,,,Randolph County,17969,8513,18195,8268,17969,18195
05123,050,05,123,22620,999,,,St. Francis County,28258,10903,29329,11242,28258,29329
05125,050,05,125,30780,340,,,Saline County,107118,44811,83529,33825,107118,83529
05127,050,05,127,99999,999,,,Scott County,11233,5193,10996,4924,11233,10996
05129,050,05,129,99999,999,,,Searcy County,8195,4900,8261,4292,8195,8261
05131,050,05,131,22900,999,,,Sebastian County,125744,54651,115071,49311,125744,115071
05133,050,05,133,99999,999,,,Sevier County,17058,6887,15757,6434,17058,15757
05135,050,05,135,99999,999,,,Sharp County,17264,9822,17119,9342,17264,17119
05137,050,05,137,99999,999,,,Stone County,12394,6712,11499,5715,12394,11499
05139,050,05,139,20980,999,,,Union County,41639,19653,45629,20676,41639,45629
05141,050,05,141,99999,999,,,Van Buren County,17295,10345,16192,9164,17295,16192
05143,050,05,143,22220,999,,,Washington County,203065,87808,157715,64330,203065,157715
05145,050,05,145,42620,340,,,White County,77076,32488,67165,27613,77076,67165
05147,050,05,147,99999,999,,,Woodruff County,7260,3893,8741,4089,7260,8741
05149,050,05,149,40780,999,,,Yell County,22185,9752,21139,9157,22185,21139
